"top-down-success-reach-treshold","0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,,,
"TA2","0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,
"spotlight-innitial-adopter","0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,
"std-wealth","1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,,"1000000",,,,,,,,,,,,,,,,,,
"TA3","0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,
"std-attack","5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,
"attacks-memory-len","40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,
"scenario","Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,,"Baseline",,,,,,,,,,,,,,,,,,
"mean-attack","5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,,,,,,,"30",,,,,,,,,,,,,,,,,,,"30",,,,,,,,,,,,,,,,,,,"30",,,,,,,,,,,,,,,,,,,"30",,,,,,,,,,,,,,,,,,
"SE1","0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,
